QR;ID paquet bosses;ID bossa individual
data/QR/35RSU/placeholder.png;GB035R005984;802A00481494
data/QR/35RSU/placeholder.png;GB035R005984;802A00481493
data/QR/35RSU/placeholder.png;GB035R005984;802A00481492
data/QR/35RSU/placeholder.png;GB035R005984;802A00481491
data/QR/35RSU/placeholder.png;GB035R005984;802A00481490
data/QR/35RSU/placeholder.png;GB035R005984;802A00481489
data/QR/35RSU/placeholder.png;GB035R005984;802A00481488
data/QR/35RSU/placeholder.png;GB035R005984;802A00481487
data/QR/35RSU/placeholder.png;GB035R005984;802A00481486
data/QR/35RSU/placeholder.png;GB035R005984;802A00481485
data/QR/35RSU/placeholder.png;GB035R005984;802A00481484
data/QR/35RSU/placeholder.png;GB035R005984;802A00481483
data/QR/35RSU/placeholder.png;GB035R005984;802A00481482
data/QR/35RSU/placeholder.png;GB035R005984;802A00481481
data/QR/35RSU/placeholder.png;GB035R005984;802A00481480
data/QR/35RSU/placeholder.png;GB035R005984;802A00481479
data/QR/35RSU/placeholder.png;GB035R005984;802A00481478
data/QR/35RSU/placeholder.png;GB035R005984;802A00481477
data/QR/35RSU/placeholder.png;GB035R005984;802A00481476
data/QR/35RSU/placeholder.png;GB035R005984;802A00481475
data/QR/35RSU/placeholder.png;GB035R005982;802A00481474
data/QR/35RSU/placeholder.png;GB035R005982;802A00481473
data/QR/35RSU/placeholder.png;GB035R005982;802A00481472
data/QR/35RSU/placeholder.png;GB035R005982;802A00481471
data/QR/35RSU/placeholder.png;GB035R005982;802A00481470
data/QR/35RSU/placeholder.png;GB035R005982;802A00481469
data/QR/35RSU/placeholder.png;GB035R005982;802A00481468
data/QR/35RSU/placeholder.png;GB035R005982;802A00481467
data/QR/35RSU/placeholder.png;GB035R005982;802A00481466
data/QR/35RSU/placeholder.png;GB035R005982;802A00481465
data/QR/35RSU/placeholder.png;GB035R005982;802A00481464
data/QR/35RSU/placeholder.png;GB035R005982;802A00481463
data/QR/35RSU/placeholder.png;GB035R005982;802A00481462
data/QR/35RSU/placeholder.png;GB035R005982;802A00481461
data/QR/35RSU/placeholder.png;GB035R005982;802A00481460
data/QR/35RSU/placeholder.png;GB035R005982;802A00481459
data/QR/35RSU/placeholder.png;GB035R005982;802A00481458
data/QR/35RSU/placeholder.png;GB035R005982;802A00481457
data/QR/35RSU/placeholder.png;GB035R005982;802A00481456
data/QR/35RSU/placeholder.png;GB035R005982;802A00481455
data/QR/35RSU/placeholder.png;GB035R005980;802A00481454
data/QR/35RSU/placeholder.png;GB035R005980;802A00481453
data/QR/35RSU/placeholder.png;GB035R005980;802A00481452
data/QR/35RSU/placeholder.png;GB035R005980;802A00481451
data/QR/35RSU/placeholder.png;GB035R005980;802A00481450
data/QR/35RSU/placeholder.png;GB035R005980;802A00481449
data/QR/35RSU/placeholder.png;GB035R005980;802A00481448
data/QR/35RSU/placeholder.png;GB035R005980;802A00481447
data/QR/35RSU/placeholder.png;GB035R005980;802A00481446
data/QR/35RSU/placeholder.png;GB035R005980;802A00481445
data/QR/35RSU/placeholder.png;GB035R005980;802A00481444
data/QR/35RSU/placeholder.png;GB035R005980;802A00481443
data/QR/35RSU/placeholder.png;GB035R005980;802A00481442
data/QR/35RSU/placeholder.png;GB035R005980;802A00481441
